Annual_Spend,Num_Orders,Avg_Basket,RecencyDays,ReturnsRate%,cluster
314.3397902791566,4,55.69884327024769,30.315920206574177,5.834299641110969,0
484.35613815449096,7,70.7082436865603,54.87473779727157,5.017498640109115,0
367.7458442421456,9,44.64134589767379,98.3996864820598,13.796155201987508,0
497.7956056305942,10,51.79248609321219,52.33518649545803,15.520974872472445,0
416.6619982461488,11,58.90436467727542,101.34868823051846,13.48505618869055,0
478.13112291869703,5,40.03009300281204,85.38127326676648,9.77017378275792,0
428.50931177395216,6,50.25842508074929,88.17447223198624,12.239564441409406,0
456.52585345535584,7,46.62876536377917,96.70798849015769,9.08240785340546,0
400.84000165766565,6,57.4534169646684,22.339825446130487,8.04327076346903,0
542.8696395124668,2,60.06113381145848,23.682085357132745,21.629474038149908,0
410.1529674162896,10,75.99379237156066,123.61123141634174,29.30708128744263,0
432.1591490755761,3,54.516509970336,30.19816906877719,11.670028188244402,0
550.6520557645003,12,50.862092266193635,56.226194414808944,6.397532643606555,0
292.1792751086043,6,49.115490329803464,102.31882506776833,11.679438457838518,0
298.36120012114134,9,67.38652659513923,39.86499998136656,12.946299635682369,0
477.5517366526409,10,56.14366190131225,81.87454878434514,4.251239834141317,0
306.1501275908672,7,63.37331026501586,128.32621191794527,18.74944568589312,0
555.4896948519433,4,45.19341795654883,20.955491889038104,6.920216511788095,0
366.9104815392202,6,71.69758003720993,45.40974901255511,6.522834487126711,0
340.2036150847394,7,52.78871116954886,119.01577891932678,12.461772308136394,0
553.8353621184308,6,58.69268284454926,163.8806556345319,4.969551054527265,0
518.441183314754,6,64.69240472612833,68.41857304895561,3.20313039859272,0
549.4047168341256,8,55.72511433310352,81.00661918167137,5.584259625102018,0
472.48357266203084,7,62.096259324209136,110.43939201980156,4.859121428871288,0
331.1019451956238,5,67.28029376234336,68.52482685125241,4.829774891578225,0
552.8051962479227,10,38.23493038273478,112.23205026984877,19.317774353135334,0
378.55973032388954,2,68.14030237999894,179.21344139420208,1.414196029668894,0
464.1965116637116,6,47.10686561274642,63.24737428196102,1.9784938668529484,0
475.78015742189984,8,77.38879498210358,207.19374164817552,5.1547662249364645,0
387.59919255273326,5,64.35780065194284,115.02128049228918,3.8571679493898032,0
449.1263496276864,9,66.54863771481341,124.67127872459241,20.167739244436074,0
473.7765337253221,6,39.24130166178747,64.43616639343307,17.85295728525062,0
430.1140424924504,5,65.02425692500813,267.1430759078515,10.392125378607293,0
312.0479367532644,5,65.04833635455637,46.03613607267262,8.58501150556468,0
423.8590539364845,8,63.49745770389614,42.71800015696081,6.706683238630412,0
506.1108717349624,5,77.8676369431443,74.66620825392263,12.044307824154746,0
344.4345712214908,6,53.886938482960346,120.01683580874776,6.1987484657473,0
388.02923677378635,5,62.56379868157773,16.671627843975717,2.382673392669411,0
365.187715862269,5,71.3647869328415,91.40931431668739,12.042964011429252,0
547.9410982783473,6,59.09487772989312,69.38093474141125,14.653381877850673,0
453.78358056099484,4,65.99978558657199,60.61902760215715,6.081268233538335,0
432.5969468992888,3,61.45843456859651,83.04326499484509,16.04612826347918,0
338.40671404437467,5,55.60722756863217,115.25368397803356,17.816941896217966,0
443.1399353033454,6,57.412186527686316,90.2208814244853,23.443288762849715,0
346.0533871474099,6,52.47876259685684,221.23528102179256,7.73922588195126,0
402.5464446619481,7,62.32791510639203,55.35419974313449,4.525037848987236,0
349.13231372968954,9,52.914995955362535,109.98599268042987,5.646221212955996,0
454.11466359572,5,68.21733938820746,153.67860716418602,13.389629328832136,0
446.12726532919527,7,73.5471367222238,66.99913375056134,11.324185951741354,0
383.3360995537604,5,61.68598405350621,116.93393637384249,2.669641014972003,0
431.6805370129316,10,59.79248531736004,75.2498574279641,16.566561637952812,0
312.55507930155954,3,74.85017894559489,265.87310011125396,22.051087710954757,0
280.69939258355157,9,59.97786740008587,84.48390669893445,7.633580870401557,0
435.15133610116294,10,64.44969044871029,49.436782366202905,2.873295686785928,0
413.3338796298023,8,50.372154539975256,146.37161469854956,5.707951756063332,0
450.8025149513685,7,49.22014743830938,27.778761185115066,15.604777470440704,0
590.6515819891154,5,55.857725114939996,69.42351394267016,3.535313168345825,0
475.5583589592331,7,76.04686944678589,14.786918789627373,3.1812091198607657,0
326.97422196446735,5,56.71829276454575,154.66079276853299,16.24876256386121,0
489.36130304766823,9,59.444202363369406,74.60339366626441,4.709625547127636,0
294.7274071590783,3,67.85658552390956,141.45991496434382,16.379117013381656,0
363.07323161482327,3,55.75493725538554,69.69002903147789,12.15511052125976,0
394.5406715740295,5,66.25262248411937,135.93553597788036,7.4703397716051985,0
537.0674177319493,8,67.69823710720051,84.42143173626349,8.861265736503059,0
340.4196142361248,11,57.3602546483737,36.94599531007657,0.910263544186379,0
333.88491690727886,6,40.518659715791316,50.02403307949686,16.228797752585287,0
392.12379804596543,2,57.8254389912411,88.01174376101645,1.8059357045276039,0
346.9217370910314,2,67.72302993887185,74.655400787825,9.436977872004777,0
490.1308737685206,6,65.72902365552588,155.6867244655907,13.129989988772092,0
313.60547933092613,5,42.97266733887599,258.201031929121,9.37085282935425,0
308.20250780711183,5,62.09351256219063,80.70271273044933,11.116868379294742,0
364.97439642044526,3,63.63800039086897,86.65204664727749,27.335444462267215,0
360.1574039446156,4,57.158819095250436,37.99677521353214,5.5239640753508885,0
554.3625643053589,7,63.18862781706643,143.62173709181994,14.97246937385605,0
475.9536645540609,6,61.243080071531175,52.28939653833328,5.408963656549832,0
407.00409931081526,5,49.44140916862168,41.49230242239099,3.2597863645775216,0
301.96515849358656,1,61.654068399380414,92.15611788263955,1.8400212842642432,0
467.54903811212375,7,60.71752400331602,123.508229505372,1.6355863301296587,0
319.98277220883483,7,45.32561763248577,158.64936937751077,15.310934372238682,0
276.41831225779106,6,47.714321307582395,69.640176354907,5.8749880618377315,0
495.04238338818413,8,79.83630215055919,134.72580629829008,13.194952095105684,0
425.355408953988,4,61.700519910414904,80.36176769423128,3.5809021668257537,0
473.6687059024655,2,76.77658290192883,147.81772675478047,5.175585869305058,0
425.4982122354417,5,64.96637190927599,109.71706607977185,7.7862426021802476,0
468.5464489522153,6,69.87853580897959,188.02167688391538,9.91248995604893,0
347.91795253598826,4,56.73572359120749,17.515109422713223,4.309467906802821,0
317.26057265724285,8,54.40504083156632,26.71665365764443,16.312302561215105,0
454.5275614625302,7,50.36510949246467,97.27876824485286,25.50072972181146,0
335.7272268660927,5,53.103405564128416,123.25052819374935,3.556159632566555,0
344.83601777998393,5,71.48585007028605,97.913194435849,16.87819681876279,0
363.55739971861254,8,47.723159857292586,32.84870134277393,6.403459034581044,0
401.3983327220045,3,69.72848216028207,67.26931679535478,20.470878013098172,0
371.6804870997213,8,54.13021772311369,109.92750187051007,3.499658469604515,0
290.0038965265585,8,50.78309320511371,85.93990980963746,7.304567794901698,0
348.5105277733688,7,58.992088484128075,59.15813493197008,4.122083485146462,0
222.12774782204588,9,69.97152859122143,43.745735653154355,2.6302180851206525,0
450.018516082175,5,52.90865334493869,77.06708767135152,5.838945373551604,0
271.8353875514602,5,49.095200794147466,121.66134986571977,23.10838209542098,0
311.64933284572396,7,64.94236895761142,80.02873557572146,8.112668778453113,0
404.1732063408779,6,46.15411723850503,25.65456097232622,7.410476351318071,0
340.83496028869496,4,64.86219170338775,106.13195437787932,8.938293985849945,0
523.4411676325388,11,57.70108774943933,39.7979937487898,17.088265782483493,0
296.5714472221241,3,60.25292213433686,53.95524845126286,15.732911086651496,0
421.3640695479346,10,42.74133012276435,158.4935265236244,25.046025255595605,0
396.85737454180037,4,43.73931930079323,59.5222709622898,0.49747449797163346,0
306.5525201807042,6,52.66828460939475,53.94894672711597,13.934523446300018,0
441.8621328425403,7,61.589037158819906,80.1732016180716,6.0841797194824085,0
386.27629350222014,8,75.9416250846716,74.38713508571801,6.3496154025955915,0
461.7432440970934,4,58.34874758288247,79.39640841748175,8.612111995969109,0
465.8803323170985,7,72.9038082701592,80.22847297183152,4.072707278141085,0
573.0588759424552,5,54.26908049004031,53.62112722807539,3.8450711114159764,0
506.92223595491134,4,27.957289384468844,81.9087215877104,19.938743241808666,0
1144.6227243086335,11,86.04212060861802,35.12833969147139,13.179861714035537,0
1164.093123363611,21,84.35283825590459,16.19477011913082,10.269790801918868,0
1364.948939383067,13,75.48253297488544,37.55116461331142,16.952979588383684,0
1298.2895596083897,21,77.39306025462433,32.40331503381778,37.63373552194164,1
1296.0197289146388,10,93.4256627216521,44.65856861888906,36.3241303683791,0
957.4565933533748,12,78.19663915974652,56.50626195512073,10.642642027629403,0
1196.3510813401597,15,80.18709251140054,25.972361508940832,6.410126961474137,0
1089.2953636191467,17,102.73122130102254,15.03257348001,21.2268700040782,1
1241.9886898564857,13,76.61916907248852,36.5867067664188,11.726484307342373,0
1185.2774415535564,26,98.58790575763616,37.75633357655311,28.509363498992315,1
1336.5268362138888,18,77.75623673554412,45.950196066797005,22.29811952079957,0
1247.5827322786954,8,69.12260461164269,29.03332936412894,7.452523399726611,0
1317.9491943163464,21,92.85572385074627,41.988542863264335,7.41395540930235,0
1130.0371354896085,13,74.37735226787545,49.994451659664485,12.581910948869607,0
1058.3330616122626,15,90.68004631903199,65.24788443539357,35.92160017059598,0
1138.4925460196177,15,97.66494799456966,58.052955937611515,31.524384331511037,0
1197.446937920784,18,71.70746662548736,27.66524521525069,14.049351744497523,0
1256.8727603332622,25,113.63180892299717,99.82729299894766,35.52946739700838,1
1538.8963426036278,12,78.7323876811456,54.92681174915073,29.157826723140666,0
1193.6614272509037,11,70.73229961618196,93.07789974748214,12.605360391131637,0
1056.6082499260835,16,110.90504572740849,15.031349404188388,8.562911213011727,0
1148.102733645092,14,93.08161740272489,116.90852376544268,13.394999157730606,0
1130.4606038030859,22,90.7574542012191,56.921207691144836,8.769795690146632,0
1272.2222210660193,17,84.71473392272785,44.616535506597735,13.074020156112255,0
968.8804478333063,15,86.57331891364232,34.63125960294863,22.679867323361226,0
1209.4892991300499,17,80.48739015014138,70.39830975107438,24.091996951236474,0
1223.4759806948064,21,82.88991948214974,52.69410582100708,1.393177169257647,0
1234.8271554300413,21,88.280496371226,149.40920462929301,22.077592438102926,0
1110.4025896551957,18,93.15356918798099,32.2207906482992,32.46534133362114,1
1164.311740539599,13,76.0983363504013,46.20085420709339,2.749588266590272,0
986.3908636526203,15,87.97578506564223,116.85864409452458,31.209132101528404,0
1126.0020174956708,19,84.91761374818802,81.04456109079784,10.02770332564244,0
1118.5707785974923,14,93.9281315037419,44.70915239483658,16.69102191779053,0
1262.4075069392138,14,86.87914172147562,55.064391254751776,17.099064713618347,0
1026.5726352267131,15,75.58439596550461,10.325967141770017,11.443160022600443,0
1317.179715256499,19,105.7870375041652,168.7767477473068,3.090064966070665,0
1424.1726816737053,12,81.95419448428149,56.52927650192135,12.247029834955036,0
889.5022462479701,15,99.39177619062022,37.88356254055216,10.924134756813533,0
1263.9388096167152,12,91.39653598979385,63.31598825597492,17.02411611374666,0
1301.5362052545368,20,105.59311794392144,30.24282698823424,24.15115450158785,1
1104.3844461671656,14,89.33818773149129,105.09475635593131,26.47219240807008,0
1140.4092278506803,15,77.43440903167355,6.993913690341448,10.651856765822556,0
1180.0679133619567,12,77.1873393629487,9.309576333625321,21.732742976603948,0
1155.3313680897409,12,89.19565184792557,71.49692213731763,13.5062065868857,0
1153.6480546429316,16,62.027101232730566,67.29390790739576,23.459074990497953,0
948.5994290505034,9,93.65400550421501,36.80084265305127,48.8455009037947,0
1372.849734717468,21,57.03744255258299,41.8785105031811,13.952527984124705,0
1361.9427888055232,11,70.10297949803979,37.470521734271784,16.039295823431917,0
1077.9953611193696,16,101.25712230101368,44.40619336886728,17.235553353766385,0
980.036350829623,22,81.30584147647555,13.17238042692399,4.481900023131988,0
1278.1597314679138,12,82.53770420812357,45.82380980790987,17.18294708998566,0
1113.63180452804,11,81.38512057431008,47.81515995104723,17.377112260294318,0
1221.292974498117,12,95.21922328427459,26.04995765492089,23.95323165498792,0
1152.1007374282358,13,100.75207615623519,53.33216529170085,16.190215198815032,0
1303.730812660528,12,70.0482945688749,21.342416165577873,4.947735307735232,0
1304.2123715484008,18,87.86976545631573,24.035106469095865,15.553932858173889,0
1091.1603932304624,14,79.93320835319749,81.94316966486488,6.356317010681691,0
992.4954066907417,12,89.16170106130592,2.827680619599646,4.028902381941605,0
962.5592403997377,12,88.7845791883644,15.471320771924113,11.220690352752253,0
1291.5569068660807,9,80.3153487564791,46.55527392769698,8.471768091400818,0
1021.6711113323956,21,67.5844245379472,16.701835211663578,3.957307940928039,0
1123.9775468551968,18,72.84546938140124,51.7455205487892,14.706860136837427,0
1110.5528942324238,18,73.74000113348751,98.12435059064316,6.635690936765623,0
1192.1149055595681,15,70.76139837111677,82.500500054741,6.069503448235122,0
909.558029123024,12,100.38219333571962,36.66191569533389,7.9940782499397,0
1228.3167895190743,13,72.51264876430224,69.30377370332413,33.9246213004877,0
1278.583653575131,23,75.83401320091201,33.45754131071822,25.68958106147091,1
1213.2633130566992,15,71.37027023942666,7.821795719887437,24.399551953039218,0
1153.3670742452293,12,86.55371527386497,45.963275162179954,7.842520407857729,0
1214.6100249403175,11,86.0387351906235,84.77356085231985,8.325821088794816,0
1259.8569518460195,14,74.76340902679853,68.44965415547779,3.680176145580972,0
784.1110865360024,15,87.92506709722628,13.102291693181511,10.098896349175199,0
1493.386846237604,19,111.16036278279809,15.68109286720033,15.612944624166733,1
1258.513998403189,16,93.51369067805855,103.10787679474412,9.73475549040765,0
1102.138712641947,25,96.0921081482883,18.489159497118486,24.093479742782193,1
1141.35699372186,15,78.71175228772938,21.629846251718543,5.99761172794029,0
1274.0612666023783,7,89.54061315826146,71.38485399017429,4.328842550602828,0
1182.584409144845,18,102.00792420186525,37.533247943504385,15.381838919000002,0
895.3973298327758,6,90.31708482488374,31.718832925267996,30.63907215932241,0
1509.6739292038978,11,75.43738875894097,24.664455609771927,27.01679741998335,0
1183.418901415129,13,81.68656809393781,139.80811280341328,4.470947323737979,0
1353.02590675737,25,90.24196356215454,24.05827170730161,9.694495809168991,1
1096.1925228323414,21,95.63964323499304,145.22250280477667,9.77796115652371,0
1430.4565581368697,18,66.81401504024001,20.087756802578284,15.973440459727541,0
1242.951553333842,14,77.55913558319912,26.31884965694502,8.319912209203762,0
1291.3265751713177,18,81.43030508801178,80.40715288632423,34.118036008249966,0
1043.2119950779568,21,91.15552350659145,28.228393474743065,1.9131775583234638,0
1381.6717934524052,14,97.03389688132793,7.2664790713450556,13.035863851233454,0
1303.4727246802183,17,72.765957207025,115.94395566225117,7.087919077262016,0
1395.2769344347498,15,88.89766110789846,60.1258586706731,13.17359292915751,0
1105.786866053763,19,96.01461986790947,34.90526285085851,10.113062768812869,0
1127.8459322308818,18,81.41392697820464,75.03349571220673,5.133217944505098,0
1545.5875046525912,16,77.76026652799476,96.54008347698012,25.445701474747406,0
1040.9976265917678,9,76.04963151567024,79.61233185092951,8.234890036405432,0
1179.607544898252,14,92.42249110182021,19.640951992284947,48.76887364685685,1
1370.5337043904042,13,99.21164574543334,93.45005088806498,16.957865276543423,0
1214.6587451572284,14,108.59259081444185,44.680945653548115,19.682272222925672,0
1287.443051962994,12,96.84058183244922,2.222826354439098,25.172141246828495,1
1140.0826456105688,18,88.37460268878682,145.15947620174535,18.17009603953484,0
1255.5083831771278,16,73.55669291263774,54.99108499116567,37.028869788533,0
1004.0209722397025,16,76.06883396704158,52.47628404863224,11.7413453127669,0
1448.7196019427283,17,70.79753022759131,61.293180587650056,12.053569436041498,0
1182.2753932307146,15,73.63179749162283,50.465662260044,37.237203069516625,0
1097.9732694004724,16,82.29961697655314,20.40088918107406,5.4493926905370875,0
1299.9574623047872,9,65.43979299187941,52.138705227116375,21.097879726693698,0
1130.8920318917171,16,80.56441378497676,40.28240472452735,4.036191067500228,0
999.861229289587,16,81.4239282524423,85.12036494319753,15.323008508972109,0
997.9923741303667,19,105.99751531083132,41.38275961910075,25.355550895277478,1
1304.0659729035199,16,101.69331127234372,61.67879265933944,11.473812929047918,0
1176.06398427806,21,79.65637565813917,14.686785410513739,27.818588995926678,1
1179.9447660497342,16,110.30619774098517,43.03239127279505,3.1567123223934996,0
1361.6615708964393,13,88.09092662225326,75.44356702809569,19.245857627179934,0
1030.9761286864884,15,105.62902094262836,11.092579124694787,41.91069081699028,1
1090.3983370702763,18,91.43539262283416,18.279076949326317,2.796182190955945,0
1142.2680286228087,12,82.18572945929493,64.60883282036694,12.962291502941724,0
1214.152738397561,12,75.66588880188192,47.62146968564765,21.36598372273053,0
1193.6742823064133,13,78.9104451438784,44.67004193802055,10.854161202267184,0
1156.966921141514,18,77.1409935684789,39.68944133582292,27.041906399923825,0
1190.756039685653,17,85.19097370814279,12.838042133967258,36.48065644596099,1
1183.9042085563237,15,67.80266403772322,10.936586309589352,5.484151190634511,0
1092.059341717231,15,77.04023126634343,45.99950262307901,9.063121460339788,0
1078.0510517168884,12,85.33736714875671,25.42524079576427,4.420397610516135,0
1241.1774536585908,20,71.27038275534007,42.877443563088434,6.7250947373084555,0
1066.3627375506708,11,95.81523282178154,44.2363778796267,11.165766562639863,0
1026.396711121372,7,83.64259395983532,14.750303550820195,1.7531445424274867,0
1153.156162331146,16,83.96251366634928,20.498998146927246,12.662701253612546,0
1176.3499475754277,16,85.58912382205757,39.61806133856385,16.63022324270617,0
1538.5085245947314,15,83.85789490159165,24.1630326938541,6.769141056182152,0
1094.294958621565,10,93.63575677289508,72.49650686712421,11.12140460770233,0
1341.4891087454241,15,73.2489620799458,59.76449742333748,29.142969830690426,0
1312.0782501306949,27,88.01090405702342,13.135640203465313,19.193289348833677,1
1021.6582567194396,16,71.35361791523508,7.004918748852705,46.794737875983756,1
1315.98794661039,15,81.92576485218538,30.024953609552423,16.710238376975934,0
1022.4179039710024,19,67.62952725974041,48.01586016022417,11.192251179598092,0
801.1241643004889,20,80.16357138009701,28.012492689156115,2.2569944814065637,0
1290.9479286539072,15,94.00194149180864,54.30949400586083,32.963093082331945,1
936.6164124843422,20,77.68343125854895,15.94102003577406,13.080215855790772,0
1267.6401692708873,13,107.04645096217543,76.89397747763368,17.093476700002093,0
1097.3983653394175,8,81.89466255804933,7.171906405585105,22.937577236928757,0
1448.9326194284808,14,76.00151291623834,102.89283751525966,22.122698959521323,0
1360.2764098974014,14,81.86625667421569,61.95645400883293,11.609158736491322,0
1131.9921294222918,8,88.20156387512846,29.239831292934326,30.063252256229937,0
1096.8243583456976,10,97.17769579999481,71.72921528611855,2.6112347511230696,0
1017.888389535882,18,79.31942018902699,58.07515596905598,17.31695442633895,0
1133.8616051561112,23,102.85960553317145,43.37294521768445,3.8726043193120843,0
1157.9466757223236,19,88.4851905427683,119.50234848592854,4.641887346628313,0
1145.295968341247,13,81.61008393799578,32.6981367840719,35.920180981959774,0
1223.5055782908546,14,59.53446846065224,22.61737903215473,3.9057926842361383,0
1286.7782246593317,15,74.6003442939564,149.98649793768757,3.715936588307975,0
1252.4481685489761,21,83.02034769685085,17.61488579551191,24.353510113920223,1
1085.3784114140335,14,95.65297099992108,119.078502290514,7.360798524397446,0
984.3312789297632,18,56.6764942201253,69.9684837217087,5.5489772140025995,0
1404.6797772153707,17,81.60590327403473,10.164143911919192,13.07944767711132,0
1096.5826223175093,18,91.69148927164743,20.660273579304448,4.583783687538187,0
1102.155960009747,17,96.72967842160108,26.15286955468038,41.20534918430709,1
1121.8216031548334,20,67.37218833039324,157.74421091113408,5.7005807279194896,0
923.5395674765027,19,68.0828260835143,52.099768586674024,37.82113079444134,0
1128.303899393927,13,85.28877828375471,114.49428037140734,11.073252782795368,0
1128.051627898808,14,84.5856920531794,56.989279846817745,43.16105875701197,0
1293.053744751527,14,70.98540755691106,42.38328319235825,13.027687481658825,0
1304.7685723661004,14,93.24339695992273,7.038074350151055,19.963259420744556,0
1200.5656333629404,19,93.25994413381211,20.99225454854399,3.197347196569151,0
1339.7772561171455,21,84.18544614667626,56.08371173630569,2.888026879598164,0
1250.9947475701892,15,88.30458537339612,111.17407526160295,32.099531283333164,0
1197.6476832596168,14,90.56222186753807,8.856312277939303,13.998658523893997,0
1224.1392252447336,18,97.51512688983613,35.16640352141569,16.466809133999252,0
1171.4019759627902,10,82.97094394695296,29.435539671648534,13.319451629023424,0
1140.7725728949824,8,103.64352508902128,70.1849253067979,4.987056506908397,0
1159.8399694659051,14,81.60494986728881,75.6599053138672,9.017582019043736,0
1030.798300279499,13,74.46514279797087,55.099590861733525,9.60099541951444,0
1242.0662557974445,13,67.84849734130661,76.18943381025792,41.08246053615436,0
1051.031458360563,17,89.04035190026764,74.12035246623319,29.04026265623524,0
1326.2446896110455,11,92.65554419507168,13.545635875646775,5.367763266004451,0
1162.5812129758576,17,87.25592989725345,26.70559477080318,4.5404139550257545,0
1207.4242472475137,16,78.44584473491493,24.246785582956836,12.750330766683177,0
1274.0755164421435,16,93.43811885446695,43.655403209612274,13.618788723101686,0
1296.4971697594392,11,71.14583468850711,61.26877734476166,22.759419729618134,0
964.406488704982,13,83.4639542430932,34.06206952626519,19.31373907467043,0
1168.9644485754043,14,77.50866335989593,28.758851067466217,9.078750808125294,0
1332.0268368121174,19,105.14337633587982,21.609392124006614,41.783926022055184,1
945.2841270851618,14,89.06392484189747,84.97800738414784,3.443885299218202,0
1258.0920713092596,17,100.93121820547631,157.76693388118005,15.060910226013396,0
